date,share_code,issuer_name,investor_name,investor_classification,local_foreign,nationality,domicile,holdings_scripless,holdings_scrip,total_holding_shares,percentage
30-Jun-2026,DMMX,DIGITAL MEDIATAMA MAXIMA Tbk,NINIK KUSUMOWATI TJAHJONO,Individual,L,INDONESIAN,INDONESIA,86877400,0,86877400,1.13
30-Jun-2026,DMMX,DIGITAL MEDIATAMA MAXIMA Tbk,HARTONO FRANSCESCO,Individual,L,INDONESIAN,INDONESIA,248144400,0,248144400,3.23
30-Jun-2026,DMMX,DIGITAL MEDIATAMA MAXIMA Tbk,EDY SUSANTO,Individual,L,INDONESIAN,INDONESIA,78380800,0,78380800,1.02
30-Jun-2026,DMND,DIAMOND FOOD INDONESIA Tbk,ANDERSON INVESTMENTS PTE. LTD.,Corporate,F,,SINGAPORE,1892724964,0,1892724964,19.99
30-Jun-2026,DMND,DIAMOND FOOD INDONESIA Tbk,ASTRAWATI ALUWI,Individual,L,INDONESIAN,INDONESIA,0,657855795,657855795,6.95
30-Jun-2026,DMND,DIAMOND FOOD INDONESIA Tbk,CHEN WAI SIOE,Individual,L,INDONESIAN,INDONESIAN,0,971832425,971832425,10.26
30-Jun-2026,DMND,DIAMOND FOOD INDONESIA Tbk,CHEN TSEN NAN,Individual,L,INDONESIAN,INDONESIA,0,3306889113,3306889113,34.93
30-Jun-2026,DMND,DIAMOND FOOD INDONESIA Tbk,KENNETH CHEN,Individual,L,INDONESIAN,INDONESIAN,0,1881573854,1881573854,19.87
30-Jun-2026,DMND,DIAMOND FOOD INDONESIA Tbk,GARUDA ONE VCC - SEA DYNAMIC OPPORTUNITIES,Hedge Fund,F,,SINGAPORE,445879173,0,445879173,4.71
30-Jun-2026,DMND,DIAMOND FOOD INDONESIA Tbk,GARUDA ONE VCC - ASIA GROWTH FUND,Hedge Fund,F,,SINGAPORE,211603676,0,211603676,2.23
30-Jun-2026,DNAR,BANK OKE INDONESIA Tbk,PT WILLOW DENE INDONESIA,Investment Advisors,L,,INDONESIA,625000000,0,625000000,3.7
30-Jun-2026,DNAR,BANK OKE INDONESIA Tbk,OK NEXT CO.LTD,Financial Institutional,F,,"KOREA, REPUBLIC OF",4923693929,10364979314,15288673243,90.51
30-Jun-2026,DNAR,BANK OKE INDONESIA Tbk,JONATHAN TAHIR,Individual,L,INDONESIAN,INDONESIA,236995977,0,236995977,1.4
30-Jun-2026,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,PT. Prima Visualindo,Corporate,L,,INDONESIA,410510000,0,410510000,2.89
30-Jun-2026,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,PT MEGAH ERARAHARJA,Corporate,L,,INDONESIA,2854633305,0,2854633305,20.13
30-Jun-2026,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,PT CAKRA BAKTI WIRA SEMESTA,Corporate,L,,INDONESIA,244720000,0,244720000,1.73
30-Jun-2026,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,Stream Topaz Limited,Private Equity,F,,"VIRGIN ISLANDS, BRITISH",142720000,0,142720000,1.01
30-Jun-2026,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,CHEMINVEST LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",187198314,0,187198314,1.32
30-Jun-2026,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,CRIS DEVELOPMENTS LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",505257850,0,505257850,3.56
30-Jun-2026,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,HANNAWELL GROUP LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",5581931400,0,5581931400,39.35
30-Jun-2026,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,ANTHONI SALIM,Individual,L,INDONESIAN,INDONESIA,3588278023,0,3588278023,25.3
30-Jun-2026,DNET,INDORITEL MAKMUR INTERNASIONAL Tbk,PT Indolife Pensiontama,Insurance,L,,INDONESIA,341332500,0,341332500,2.41
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,BUMA INTERNASIONAL GRUP,Corporate,L,,INDONESIA,293837700,0,293837700,3.84
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,DBS BANK LTD.,Bank,F,,SINGAPORE,272344000,0,272344000,3.56
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,UBS AG SINGAPORE BRANCH,Private Bank,F,,SINGAPORE,334996615,0,334996615,4.38
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,CAI SWITZERLAND SA,Bank,F,,SWITZERLAND,170000000,0,170000000,2.22
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,SIX SIS LTD,Capital Market Supporting Institutions And Professions,F,,SWITZERLAND,432100000,0,432100000,5.65
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,CA INDOSUEZ (SWITZERLAND) SA,Bank,F,,SINGAPORE,170538000,0,170538000,2.23
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,RONALD SUTARDJA MSC MBA,Individual,L,INDONESIAN,INDONESIA,222760000,0,222760000,2.91
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,PINKY NK,Individual,L,INDONESIAN,INDONESIA,78586800,0,78586800,1.03
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,MANOJ PITAMBER NANWANI,Individual,L,INDONESIAN,INDONESIA,242278300,0,242278300,3.17
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,THIO ANDRIANTO,Individual,L,INDONESIAN,INDONESIA,212701200,0,212701200,2.78
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,ASHISH GUPTA,Individual,F,INDIAN,SINGAPORE,200000000,0,200000000,2.61
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,NORTHSTAR TAMBANG PERSADA LTD,Private Equity,F,,"VIRGIN ISLANDS, BRITISH",2924000000,0,2924000000,38.22
30-Jun-2026,DOID,BUMA INTERNASIONAL GRUP Tbk,PT TRIMEGAH SEKURITAS INDONESIA TBK,Securities Company,L,,INDONESIA,214080000,0,214080000,2.8
30-Jun-2026,DOOH,ERA MEDIA SEJAHTERA Tbk,PT WISDOM CROWD INDONESIA,Corporate,L,,INDONESIA,321653988,0,321653988,4.16
30-Jun-2026,DOOH,ERA MEDIA SEJAHTERA Tbk,PT. PRAMBANAN INVESTASI SUKSES,Corporate,L,,INDONESIA,5114342412,0,5114342412,66.09
30-Jun-2026,DOSS,GLOBAL SUKSES DIGITAL Tbk,PT SUKSES INVESTAMA INDONESIA,Corporate,L,,INDONESIA,0,1086250000,1086250000,62.97
30-Jun-2026,DOSS,GLOBAL SUKSES DIGITAL Tbk,UBS AG SINGAPORE BRANCH,Private Bank,F,,SINGAPORE,85093500,0,85093500,4.93
30-Jun-2026,DOSS,GLOBAL SUKSES DIGITAL Tbk,TAHIR MATULATAN,Individual,L,INDONESIAN,INDONESIA,124871100,0,124871100,7.24
30-Jun-2026,DOSS,GLOBAL SUKSES DIGITAL Tbk,MANJIT KISHIN PUNJABI,Individual,L,INDONESIAN,INDONESIA,18361100,0,18361100,1.06
30-Jun-2026,DOSS,GLOBAL SUKSES DIGITAL Tbk,SUGIMAN HALIM,Individual,L,INDONESIAN,INDONESIA,172083800,0,172083800,9.98
30-Jun-2026,DOSS,GLOBAL SUKSES DIGITAL Tbk,IRA MAYA SAFITRI,Individual,L,INDONESIAN,INDONESIA,39453000,0,39453000,2.29
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,"GADING DANALESTARI, PT",Corporate,L,,INDONESIA,16000000,0,16000000,4.83
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,"DUTAPERMANA MAKMUR,PT",Corporate,L,,INDONESIA,103507988,65977947,169485935,51.18
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,BANK JULIUS BAER & CO. LTD,Private Bank,F,,SINGAPORE,22538303,0,22538303,6.81
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,HSBC LTD-SINGAPORE BRANCH PRIVATE BANKING DIVISION ACCOUNT CLIENTS,Private Bank,F,,SINGAPORE,15500000,0,15500000,4.68
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,ANDY TANUJAYA,Individual,L,INDONESIAN,INDONESIA,5284000,0,5284000,1.6
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,LIE EFFENDI HARSONO,Individual,L,INDONESIAN,INDONESIA,7483932,0,7483932,2.26
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,DR GUNADI DIBJOJUWONO,Individual,L,INDONESIAN,INDONESIA,3347900,0,3347900,1.01
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,ALPHONSUS A  DHARMAWAN,Individual,L,INDONESIAN,INDONESIA,6220400,0,6220400,1.88
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,SIANG HADI WIDJAJA,Individual,L,INDONESIAN,INDONESIA,18899111,0,18899111,5.71
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,SOESANTO AMIDJAJA,Individual,L,INDONESIAN,INDONESIA,9426335,0,9426335,2.85
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,MILLION POLFAN,Individual,L,INDONESIAN,INDONESIA,3479100,0,3479100,1.05
30-Jun-2026,DPNS,DUTA PERTIWI NUSANTARA,NG RYAN,Individual,L,INDONESIAN,INDONESIA,10741962,0,10741962,3.24
30-Jun-2026,DPUM,DUA PUTRA UTAMA MAKMUR Tbk,PT RAMA INDONESIA,Corporate,L,,INDONESIA,2473270000,0,2473270000,59.24
30-Jun-2026,DPUM,DUA PUTRA UTAMA MAKMUR Tbk,PT PANDAWA PUTRA INVESTAMA,Corporate,L,,INDONESIA,234733890,0,234733890,5.62
30-Jun-2026,DPUM,DUA PUTRA UTAMA MAKMUR Tbk,PT JAMINAN KREDIT INDONESIA,Financial Institutional,L,,INDONESIA,163636300,0,163636300,3.92
30-Jun-2026,DPUM,DUA PUTRA UTAMA MAKMUR Tbk,EDDY WINATA,Individual,L,INDONESIAN,INDONESIA,84833400,0,84833400,2.03
30-Jun-2026,DPUM,DUA PUTRA UTAMA MAKMUR Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT ASABRI,State Owned Enterprises,L,,INDONESIA,53338780,0,53338780,1.28
30-Jun-2026,DPUM,DUA PUTRA UTAMA MAKMUR Tbk,Reksa Dana Pan Arcadia Dana Saham Bertumbuh,Exchange Traded Funds,L,,INDONESIA,170075500,0,170075500,4.07
30-Jun-2026,DPUM,DUA PUTRA UTAMA MAKMUR Tbk,DANA PENSIUN PERTAMINA,Pension Funds,L,,INDONESIA,156637100,0,156637100,3.75
30-Jun-2026,DPUM,DUA PUTRA UTAMA MAKMUR Tbk,PT BNI SEKURITAS,Securities Company,L,,INDONESIA,103686400,0,103686400,2.48
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,"ADRINDO INTIPERKASA, PT",Corporate,L,,INDONESIA,77569800,0,77569800,1.65
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,TRIPUTRA INVESTINDO ARYA,Corporate,L,,INDONESIA,666500000,0,666500000,14.16
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,"DHARMA INTI ANUGERAH, PT",Corporate,L,,INDONESIA,2240000000,0,2240000000,47.6
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,IWAN DEWONO BUDIYUWONO,Individual,L,INDONESIAN,INDONESIA,218000000,0,218000000,4.63
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,"IRIANTO SANTOSO,IR",Individual,L,INDONESIAN,,240000000,0,240000000,5.1
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,HADI KASIM,Individual,L,INDONESIAN,INDONESIA,188862800,0,188862800,4.01
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,PHILIPUS NAFTALI,Individual,L,INDONESIAN,INDONESIAN,0,60000000,60000000,1.28
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,NOEL AELYO LARAS KUSUMA NEGARA,Individual,L,INDONESIAN,INDONESIA,77350000,0,77350000,1.64
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,YOSAPHAT PANUTURI SIMANJUNTAK,Individual,L,INDONESIAN,INDONESIA,800000,60000000,60800000,1.29
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,FIDELITY FUNDS,Mutual Funds,F,,LUXEMBOURG,221671800,0,221671800,4.71
30-Jun-2026,DRMA,DHARMA POLIMETAL Tbk,STANDARD CHARTERED BANK SINGAPORE S/A SIXTEENTH STREET ASIAN GEMS FUND ID134041400003,Mutual Funds,F,,CAYMAN ISLANDS,92057900,0,92057900,1.96
30-Jun-2026,DSFI,DHARMA SAMUDERA FISHING INDUSTRIES Tbk,DHARMA MULIA ANDHIKA,Corporate,L,,INDONESIA,66528000,0,66528000,3.58
30-Jun-2026,DSFI,DHARMA SAMUDERA FISHING INDUSTRIES Tbk,PT Marina Berkah Investama,Investment Advisors,L,,INDONESIA,1292483650,0,1292483650,69.6
30-Jun-2026,DSFI,DHARMA SAMUDERA FISHING INDUSTRIES Tbk,JOHANES BRATA WARDANA,Individual,L,INDONESIAN,INDONESIA,24006200,0,24006200,1.29
30-Jun-2026,DSFI,DHARMA SAMUDERA FISHING INDUSTRIES Tbk,DANA PENSIUN BANK PEMBANGUNAN DAERAH JATENG,Pension Funds,L,,INDONESIA,34130800,0,34130800,1.84
30-Jun-2026,DSFI,DHARMA SAMUDERA FISHING INDUSTRIES Tbk,"JASABANDA GARTA, PT",Securities Company,L,,INDONESIA,22062000,0,22062000,1.19
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,PT TRI NUR CAKRAWALA,Private Bank,L,,INDONESIA,388898508,0,388898508,3.67
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,PERSADA CAPITAL INVESTAMA,Corporate,L,,INDONESIA,187153245,0,187153245,1.77
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,MITRA ANEKA GUNA PT,Corporate,L,,INDONESIA,519876000,0,519876000,4.9
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,PT MULTI FORESTA INVESTAMA,Corporate,L,,INDONESIA,156250000,0,156250000,1.47
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,PT Krishna Kapital Investama,Corporate,L,,INDONESIA,17365000,1533000000,1550365000,14.63
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,TRIPUTRA INVESTINDO ARYA,Corporate,L,,INDONESIA,3031707041,0,3031707041,28.6
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,DBS BANK LTD SG S/A PT TRI NUR CAKRAWALA,Corporate,L,,INDONESIA,400000000,0,400000000,3.77
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,PT. WAHANA ADHIKENCANA,Corporate,L,,INDONESIA,530000,150025000,150555000,1.42
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,PT REKSA CIPTA INVESTAMA,Firm,L,,INDONESIA,238301919,0,238301919,2.25
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,ARIANTO  OETOMO,Individual,L,INDONESIAN,INDONESIA,7700000,568267500,575967500,5.43
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,EFENDI SULISETYO,Individual,L,INDONESIAN,INDONESIA,118800000,0,118800000,1.12
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,DJOJO BOENTORO,Individual,L,INDONESIAN,INDONESIA,189750000,0,189750000,1.79
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,IR. T. PERMADI RACHMAT,Individual,L,INDONESIAN,INDONESIA,251132900,0,251132900,2.37
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,ANDRIANTO OETOMO,Individual,L,INDONESIAN,INDONESIA,575367500,0,575367500,5.43
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,ARIESKA LIANAWATI,Individual,L,INDONESIAN,INDONESIA,0,241865000,241865000,2.28
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,UOB KAY HIAN PTE LTD,Securities Company,F,,SINGAPORE,497485700,0,497485700,4.69
30-Jun-2026,DSNG,DHARMA SATYA NUSANTARA Tbk,MAYBANK SECURITIES PTE. LTD.,Investment Manager,F,,SINGAPORE,121920000,0,121920000,1.15
30-Jun-2026,DSSA,DIAN SWASTATIKA SENTOSA Tbk,PT DIAN SWASTATIKA SENTOSA TBK,Corporate,L,,INDONESIA,37905956750,0,37905956750,19.68
30-Jun-2026,DSSA,DIAN SWASTATIKA SENTOSA Tbk,PT SINAR MAS TUNGGAL,Corporate,L,,INDONESIA,0,115388080000,115388080000,59.9
30-Jun-2026,DSSA,DIAN SWASTATIKA SENTOSA Tbk,FITZGERALD & WILKINSON INVESTMENTS LTD,Investment Advisors,F,,"VIRGIN ISLANDS, BRITISH",6638433650,0,6638433650,3.45
30-Jun-2026,DSSA,DIAN SWASTATIKA SENTOSA Tbk,CITIBANK HONG KONG S/A CITIBANK HK SA PBG CLIENTS HK,Private Bank,F,,HONG KONG,5725665800,0,5725665800,2.97
30-Jun-2026,DSSA,DIAN SWASTATIKA SENTOSA Tbk,UOB KAY HIAN PTE LTD,Securities Company,F,,SINGAPORE,7237083600,0,7237083600,3.76
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,"ASIA KULINER SEJAHTERA, PT",Corporate,L,,INDONESIA,82076590,0,82076590,6.4
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,CGS INTERNATIONAL SECURITIES SINGAPORE PTE LTD,Private Bank,F,,SINGAPORE,25755700,0,25755700,2.01
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,CA INDOSUEZ (SWITZERLAND) SA,Bank,F,,SINGAPORE,27165800,0,27165800,2.12
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,DARWIN WINARDI,Individual,L,INDONESIAN,INDONESIA,22882300,0,22882300,1.78
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,PIUS SUTRISNO RIYANTO,Individual,L,INDONESIAN,INDONESIA,26578700,0,26578700,2.07
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,HAIYANTO,Individual,L,INDONESIAN,INDONESIA,62574500,0,62574500,4.88
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,PT. ASURANSI JIWA PROLIFE INDONESIA,Insurance,L,,INDONESIA,60327300,0,60327300,4.7
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,UNIVERSAL-INVESTMENT- GESSELLSCHAFT MBH FOR AVH EMERGING MARKETS FONDS UI,Mutual Funds,F,,GERMANY,47150000,0,47150000,3.67
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,FIDELITY FUNDS,Mutual Funds,F,,LUXEMBOURG,126833900,0,126833900,9.88
30-Jun-2026,DUCK,JAYA BERSAMA INDO Tbk,CITIBANK NEW YORK S/A RAINBOW FUND LP,Partnership,F,,UNITED STATES,62620000,0,62620000,4.88
30-Jun-2026,DUTI,DUTA PERTIWI Tbk,PT. BUMI SERPONG DAMAI Tbk,Corporate,L,,INDONESIA,260802567,1578272332,1839074899,99.41
30-Jun-2026,DVLA,DARYA - VARIA LABORATORIA Tbk,BLUE SPHERE SINGAPORE PTE LTD,Corporate,F,,SINGAPORE,1031737312,0,1031737312,92.12
30-Jun-2026,DVLA,DARYA - VARIA LABORATORIA Tbk,CHANDWICK DEVELOPMENTS LIMITED,Corporate,F,,"VIRGIN ISLANDS, BRITISH",43037900,0,43037900,3.84
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT LANGGENG KREASITAMA,Corporate,L,,INDONESIA,344211517,0,344211517,3.72
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT REVESSEL INDONESIA,Corporate,L,,INDONESIA,192978550,0,192978550,2.09
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT. BERAU BARA ENERGI,Corporate,L,,INDONESIA,113135298,0,113135298,1.22
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT DIAN CIPTAMAS AGUNG,Corporate,L,,INDONESIA,899011380,0,899011380,9.72
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT BERKAT NUSANTARA INDAH,Corporate,L,,INDONESIA,336864702,0,336864702,3.64
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT. RIZKI LANCAR SENTOSA,Corporate,L,,INDONESIA,156533783,0,156533783,1.69
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT. NARINDO SOLUSI TELEKOMUNIKASI,Corporate,L,,INDONESIA,149072600,0,149072600,1.61
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT ARTHAMAS SOLUSINDO,Corporate,L,,INDONESIA,417613200,0,417613200,4.51
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT NUSANTARA INDAH CEMERLANG,Corporate,L,,INDONESIA,434000000,0,434000000,4.69
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT SINAR MAS MULTIARTHA Tbk,Corporate,L,,INDONESIA,13845174,293599900,307445074,3.32
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,"PRIMA SAMODA, PT",,,,,0,264601124,264601124,2.86
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,HAWTHORN-CAPITAL INVESTMENT PTE. LTD.,,,,,0,4489671120,4489671120,48.52
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,PT ASURANSI SIMAS JIWA,Insurance,L,,INDONESIA,766142966,0,766142966,8.28
30-Jun-2026,DWGL,DWI GUNA LAKSANA Tbk,REKSA DANA DANAMAS STABIL,Mutual Funds,L,,INDONESIA,182022400,0,182022400,1.97
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,"MONDIAL INVESTAMA INDONESIA, PT",Corporate,L,,,0,225104964,225104964,5.27
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,"GRAHAWITA SANTIKA, PT",Corporate,L,,,0,116152375,116152375,2.72
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,PT TELETRANSMEDIA,Corporate,L,,INDONESIA,2199357269,0,2199357269,51.47
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,HANDI IRAWAN DJUWADI,Individual,L,INDONESIAN,INDONESIA,217098200,0,217098200,5.08
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,MARTINI SUTIKNO,Individual,L,INDONESIAN,INDONESIA,120554350,0,120554350,2.82
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,RINA R A H RADINAL MAKSUM,Individual,L,INDONESIAN,INDONESIA,221118774,0,221118774,5.17
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,T WIDYASARI WIDYATMAKA,Individual,L,INDONESIAN,INDONESIA,66031050,0,66031050,1.55
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,BUDI YANTO LUSLI,Individual,L,INDONESIAN,INDONESIA,102959451,0,102959451,2.41
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,REKSA DANA PANIN DANA MAKSIMA,Mutual Funds,L,,INDONESIA,52225400,0,52225400,1.22
30-Jun-2026,DYAN,DYANDRA MEDIA INTERNATIONAL Tbk,PT YULIE SEKURITAS INDONESIA TBK,Securities Company,L,,INDONESIA,297641300,0,297641300,6.97
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,HJ KAELESHA AFIATI,Individual,L,INDONESIAN,INDONESIA,170000000,0,170000000,4.12
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,FAUZIAH UMAR ABDAT,Individual,L,INDONESIAN,INDONESIA,0,204024060,204024060,4.94
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,FAUZI OMAR ABDAT,Individual,F,SINGAPOREAN,SINGAPORE,112615990,0,112615990,2.73
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,FAHMIE BIN ALI ABDAT,Individual,F,SINGAPOREAN,INDONESIA,58000000,0,58000000,1.41
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,MUHAMMAD BIN FAISEL ABDAT,Individual,F,SINGAPOREAN,SINGAPORE,104609100,0,104609100,2.54
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,KHALID BIN OMAR ABDAT,Individual,F,SINGAPOREAN,INDONESIA,154340900,1650562350,1804903250,43.74
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,ALIAH BINTI FAISEL ABDAT,Individual,F,SINGAPOREAN,SINGAPORE,100455900,0,100455900,2.43
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,FARIZAH BINTI ZAHID,Individual,F,MALAYSIAN,MALAYSIA,89703050,0,89703050,2.17
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,NADIAH KHALID ABDAT,Individual,F,SINGAPOREAN,SINGAPORE,200075320,0,200075320,4.85
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,NAJIHA BINTI ZAHID,Individual,F,MALAYSIAN,MALAYSIA,89703050,0,89703050,2.17
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,HUSSAIN BIN AHMAD ABDULLAH HARHARAH,Individual,F,SINGAPOREAN,SINGAPORE,42802600,0,42802600,1.04
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,KHALED BIN FAISEL ABDAT,Individual,F,SINGAPOREAN,SINGAPORE,93347400,0,93347400,2.26
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,ARIFF BIN ZAHID,Individual,F,MALAYSIAN,MALAYSIA,89703050,0,89703050,2.17
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,GHAZALLA JINNAH,Individual,F,SINGAPOREAN,SINGAPORE,82792829,0,82792829,2.01
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,FAZLINA OMAR ABDAT,Individual,F,SINGAPOREAN,MALAYSIA,90517180,0,90517180,2.19
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,AHMAD BIN ABDULLAH HUSSAIN HARHARAH,Individual,F,SINGAPOREAN,SINGAPORE,85584800,0,85584800,2.07
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,GUSTI SABAH BINTE ZAKARIA (GUSTI SABAH BINTE ZAKARIA BAGHARIB),Individual,F,SINGAPOREAN,SINGAPORE,44145260,0,44145260,1.07
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,SA'DIAH ALI ABDAT,Individual,F,SINGAPOREAN,SINGAPORE,60465600,0,60465600,1.47
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,HAMZAH BIN FAISEL ABDAT,Individual,F,SINGAPOREAN,SINGAPORE,104541000,0,104541000,2.53
30-Jun-2026,EAST,EASTPARC HOTEL Tbk,NUR'AINI BINTE ZAKARIA SHAIKH OMAR BAGHARIB,Individual,F,SINGAPOREAN,SINGAPORE,44472300,0,44472300,1.08
30-Jun-2026,ECII,ELECTRONIC CITY INDONESIA Tbk,"PT ELECTRONIC CITY INDONESIA, Tbk",Corporate,L,,INDONESIA,119451195,0,119451195,8.95
30-Jun-2026,ECII,ELECTRONIC CITY INDONESIA Tbk,PT ARTHA HARAPAN GEMILANG,Corporate,L,,INDONESIA,46892600,0,46892600,3.51
30-Jun-2026,ECII,ELECTRONIC CITY INDONESIA Tbk,PT. Graha Surya Kirana,,,,,0,341250000,341250000,25.57
